lake,core_depth_id,age_bp,age_ce,high_profile,low_profile,motile,euplanktonic,algivore,detritivore,plantivore,predator
Azul,AZ11_02_144_8,668.5,1281.5,0.03623188,0.30676329,0.64251208,0.01449275,0.76470588,0,0,0.23529412
Azul,AZ11_02_143_8,667.5,1282.5,0.08333333,0.42647059,0.4754902,0.01470588,0,0,0,1
Azul,AZ11_02_142_8,666.6,1283.4,0.05365854,0.5097561,0.41219512,0.02439024,0.66666667,0,0,0.33333333
Azul,AZ11_02_141_8,665.7,1284.3,0.08292683,0.4,0.50243902,0.01463415,0.66666667,0,0,0.33333333
Azul,AZ11_02_140_8,664.8,1285.2,0.10864198,0.4691358,0.41975309,0.00246914,0.875,0,0,0.125
Azul,AZ11_02_139_8,663.9,1286.1,0.08029197,0.37469586,0.53041363,0.01459854,1,0,0,0
Azul,AZ11_02_138_8,663,1287,0.07178218,0.40346535,0.51485149,0.00990099,0.61111111,0,0,0.38888889
Azul,AZ11_02_136_8,661.2,1288.8,0.1622276,0.49636804,0.33898305,0.00242131,1,0,0,0
Azul,AZ11_02_135_8,660.3,1289.7,0.07524272,0.32281553,0.58737864,0.01456311,1,0,0,0
Azul,AZ11_02_134_8,659.4,1290.6,0.23114355,0.26520681,0.47688564,0.02676399,1,0,0,0
Azul,AZ11_02_133_8,658.4,1291.6,0.07228916,0.29638554,0.61686747,0.01445783,0.5,0.25,0,0.25
Azul,AZ11_02_132_8,657.5,1292.5,0.03931204,0.27518428,0.66339066,0.02211302,0.88235294,0.05882353,0,0.05882353
Azul,AZ11_02_131_8,656.6,1293.4,0.06746988,0.27228916,0.64578313,0.01445783,0.76923077,0,0.1025641,0.12820513
Azul,AZ11_02_130_8,655.7,1294.3,0.0097561,0.18292683,0.79512195,0.01219512,0.8,0.075,0.025,0.1
Azul,AZ11_02_129_8,654.8,1295.2,0.06506024,0.24819277,0.6746988,0.01204819,0.71428571,0.07142857,0.21428571,0
Azul,AZ11_02_128_8,653.9,1296.1,0.04739336,0.36966825,0.56161137,0.02132701,0.93548387,0,0.03225806,0.03225806
Azul,AZ11_02_127_8,653,1297,0.06235012,0.22781775,0.69784173,0.01199041,0.33333333,0.66666667,0,0
Azul,AZ11_02_126_8,652.1,1297.9,0.00455581,0.0501139,0.94305239,0.0022779,0.90322581,0,0.09677419,0
Azul,AZ11_02_125_8,651.2,1298.8,0.05980861,0.20813397,0.72009569,0.01196172,0.88,0.04,0.04,0.04
Azul,AZ11_02_124_8,650.3,1299.7,0.06413302,0.17339667,0.75296912,0.00950119,0.81481481,0.03703704,0.03703704,0.11111111
Azul,AZ11_02_123_8,649.3,1300.7,0.05741627,0.19138756,0.73923445,0.01196172,0.82142857,0.07142857,0,0.10714286
Azul,AZ11_02_122_8,648.43,1301.57,0.04589372,0.08695652,0.85024155,0.01690821,0.75,0.05,0,0.2
Azul,AZ11_02_121_8,638.73,1311.27,0.02380952,0.12142857,0.85,0.0047619,0.72,0.04,0.04,0.2
Azul,AZ11_02_120_8,629.01,1320.99,0.06904762,0.15,0.77380952,0.00714286,0.89285714,0,0.03571429,0.07142857
Azul,AZ11_02_119_8,619.25,1330.75,0.23614458,0.33012048,0.41204819,0.02168675,0.87179487,0.05128205,0.05128205,0.02564103
Azul,AZ11_02_118_8,609.43,1340.57,0.26558891,0.32332564,0.39030023,0.02078522,0.72727273,0.11363636,0.11363636,0.04545455
Azul,AZ11_02_117_8,599.52,1350.48,0.2240566,0.23820755,0.5259434,0.01179245,0.82857143,0.11428571,0.05714286,0
Azul,AZ11_02_116_8,589.5,1360.5,0.21361502,0.17370892,0.61267606,0,0.86206897,0,0.03448276,0.10344828
Azul,AZ11_02_115_8,579.35,1370.65,0.08009709,0.16747573,0.75,0.00242718,0.81818182,0,0,0.18181818
Azul,AZ11_02_114_8,569.05,1380.95,0.49160671,0.11990408,0.38129496,0.00719424,1,0,0,0
Azul,AZ11_02_113_8,565.26,1384.74,0.32048193,0.14939759,0.52289157,0.00722892,1,0,0,0
Azul,AZ11_02_112_8,558.57,1391.43,0.32850242,0.16425121,0.49758454,0.00966184,1,0,0,0
Azul,AZ11_02_111_8,547.89,1402.11,0.2826087,0.1884058,0.51932367,0.00966184,0.66666667,0,0.16666667,0.16666667
Azul,AZ11_02_110_8,537,1413,0.2591687,0.20293399,0.5207824,0.01711491,1,0,0,0
Azul,AZ11_02_109_8,525.86,1424.14,0.07126437,0.25977011,0.66206897,0.00689655,0.91666667,0.04166667,0.04166667,0
Azul,AZ11_02_108_8,514.46,1435.54,0.08312958,0.5403423,0.37163814,0.00488998,1,0,0,0
Azul,AZ11_02_107_8,502.77,1447.23,0.07565012,0.36170213,0.55319149,0.00945626,0.72222222,0.05555556,0.05555556,0.16666667
Azul,AZ11_02_106_8,490.78,1459.22,0.06088993,0.28337237,0.64168618,0.01405152,0.7,0.05,0.1,0.15
Azul,AZ11_02_105_8,478.45,1471.55,0.18561485,0.27146172,0.53364269,0.00928074,0.74545455,0.03636364,0.05454545,0.16363636
Azul,AZ11_02_104_8,465.78,1484.22,0.37070938,0.17162471,0.45537757,0.00228833,0.80434783,0.04347826,0,0.15217391
Azul,AZ11_02_103_8,452.73,1497.27,0.22093023,0.27209302,0.49302326,0.01395349,0.91304348,0,0,0.08695652
Azul,AZ11_02_102_8,439.28,1510.72,0.47931873,0.11922141,0.39902676,0.00243309,0.71428571,0.05714286,0.11428571,0.11428571
Azul,AZ11_02_101_8,425.42,1524.58,0.5012285,0.16461916,0.32923833,0.004914,0.8358209,0.02985075,0.01492537,0.11940299
Azul,AZ11_02_100_8,411.11,1538.89,0.37558685,0.23474178,0.38262911,0.00704225,0.91176471,0,0,0.08823529
Azul,AZ11_02_99_8,396.34,1553.66,0.33333333,0.27477477,0.38738739,0.0045045,0.75,0,0,0.25
Azul,AZ11_02_98_8,381.09,1568.91,0.20740741,0.22469136,0.5654321,0.00246914,0.71428571,0,0.14285714,0.14285714
Azul,AZ11_02_97_8,365.33,1584.67,0.23600973,0.25547445,0.50121655,0.00729927,0.7,0,0,0.3
Azul,AZ11_02_96_8,349.07,1600.93,0.47783251,0.16748768,0.34975369,0.00492611,0.66666667,0,0,0.33333333
Azul,AZ11_02_95_8,332.41,1617.59,0.52516411,0.26039387,0.18599562,0.02844639,0.75,0,0,0.25
Azul,AZ11_02_94_8,315.48,1634.52,0.45742092,0.26277372,0.1946472,0.08515815,0.75,0,0,0.25
Azul,AZ11_02_93_8,298.41,1651.59,0.55662651,0.21686747,0.21927711,0.00722892,1,0,0,0
Azul,AZ11_02_92_8,296.86,1653.14,0.56157635,0.18719212,0.2364532,0.01477833,0.65714286,0,0.22857143,0.11428571
Azul,AZ11_02_91_8,281.34,1668.66,0.49406176,0.29928741,0.19002375,0.01662708,0.73333333,0,0.1,0.16666667
Azul,AZ11_02_90_8,264.39,1685.61,0.4009901,0.48762376,0.0990099,0.01237624,0.75,0,0.07692308,0.17307692
Azul,AZ11_02_89_8,247.69,1702.31,0.53125,0.29567308,0.15865385,0.01442308,0.88,0,0.04,0.08
Azul,AZ11_02_88_8,246.18,1703.82,0.56091954,0.13563218,0.30114943,0.00229885,0.77966102,0,0.05084746,0.16949153
Azul,AZ11_02_87_8,231.37,1718.63,0.5248227,0.26004728,0.21040189,0.00472813,0.85416667,0,0.02083333,0.125
Azul,AZ11_02_86_8,215.57,1734.43,0.51658768,0.29383886,0.18246445,0.007109,0.84210526,0,0.05263158,0.10526316
Azul,AZ11_02_85_8,200.41,1749.59,0.46746988,0.29156627,0.21204819,0.02891566,0.92307692,0,0,0.07692308
Azul,AZ11_02_84_8,186.02,1763.98,0.37931034,0.39162562,0.21428571,0.01477833,0.9,0,0,0.1
Azul,AZ11_02_83_8,176.43,1773.57,0.45060241,0.24578313,0.22891566,0.0746988,0.75,0,0,0.25
Azul,AZ11_02_82_8,176.24,1773.76,0.5207824,0.20782396,0.22249389,0.04889976,0.8,0,0,0.2
Azul,AZ11_02_81_8,176.06,1773.94,0.44776119,0.19900498,0.30348259,0.04975124,0.83333333,0,0.04166667,0.125
Azul,AZ11_02_80_8,175.88,1774.12,0.4,0.18588235,0.31764706,0.09647059,1,0,0,0
Azul,AZ11_02_79_8,175.7,1774.3,0.3923445,0.29425837,0.20334928,0.11004785,1,0,0,0
Azul,AZ11_02_78_8,175.52,1774.48,0.55474453,0.14355231,0.28223844,0.01946472,1,0,0,0
Azul,AZ11_02_76_8,175.16,1774.84,0.43382353,0.26960784,0.1495098,0.14705882,0,0,1,0
Azul,AZ11_02_75_8,162.49,1787.51,0.49534884,0.23953488,0.15348837,0.11162791,0.68421053,0.05263158,0.10526316,0.15789474
Azul,AZ11_02_74_8,150.96,1799.04,0.37317073,0.27317073,0.32682927,0.02682927,0.81102362,0,0.03149606,0.15748031
Azul,AZ11_02_73_8,140.71,1809.29,0.50564334,0.28893905,0.16704289,0.03837472,0.80357143,0,0.07142857,0.125
Azul,AZ11_02_72_8,131.81,1818.19,0.53900709,0.23877069,0.17257683,0.04964539,0.75,0.01666667,0.21666667,0.01666667
Azul,AZ11_02_71_8,124.19,1825.81,0.4136253,0.41119221,0.15085158,0.0243309,0.82758621,0.03448276,0.13793103,0
Azul,AZ11_02_70_8,117.73,1832.27,0.40174672,0.44759825,0.12227074,0.02838428,0.85714286,0.04761905,0.04761905,0.04761905
Azul,AZ11_02_69_8,112.32,1837.68,0.40289256,0.42975207,0.13636364,0.03099174,0.78947368,0.05263158,0.15789474,0
Azul,AZ11_02_68_8,107.83,1842.17,0.38424821,0.38424821,0.20763723,0.02386635,1,0,0,0
Azul,AZ11_02_67_8,104.16,1845.84,0.45696721,0.35655738,0.1557377,0.0307377,0.9,0,0.1,0
Azul,AZ11_02_66_8,101.17,1848.83,0.31910112,0.42247191,0.19101124,0.06741573,0.5,0.33333333,0.16666667,0
Azul,AZ11_02_65_8,98.76,1851.24,0.40334129,0.29594272,0.24821002,0.05250597,0.90909091,0.09090909,0,0
Azul,AZ11_02_64_8,96.8,1853.2,0.36029412,0.32598039,0.25490196,0.05882353,0.85714286,0.07142857,0,0.07142857
Azul,AZ11_02_63_8,95.18,1854.82,0.37677725,0.27488152,0.25829384,0.09004739,0.86666667,0.13333333,0,0
Azul,AZ11_02_62_8,93.77,1856.23,0.35294118,0.30042017,0.27310924,0.07352941,0.84615385,0.07692308,0.07692308,0
Azul,AZ11_02_61_8,92.47,1857.53,0.42657343,0.25641026,0.24009324,0.07692308,0.8,0.1,0.1,0
Azul,AZ11_02_60_8,91.15,1858.85,0.19904077,0.13189448,0.06235012,0.60671463,0.54545455,0.18181818,0.22727273,0.04545455
Azul,AZ11_02_59_8,89.69,1860.31,0.486618,0.26034063,0.18978102,0.06326034,0.875,0.125,0,0
Azul,AZ11_02_58_8,87.98,1862.02,0.44418052,0.27315914,0.21852732,0.06413302,0.7,0.2,0.1,0
Azul,AZ11_02_57_8,85.9,1864.1,0.49324324,0.18468468,0.24774775,0.07432432,1,0,0,0
Azul,AZ11_02_56_8,83.41,1866.59,0.39740821,0.31101512,0.22894168,0.06263499,0.75,0.125,0.125,0
Azul,AZ11_02_55_8,80.49,1869.51,0.53546911,0.22196796,0.1624714,0.08009153,0.66666667,0.33333333,0,0
Azul,AZ11_02_54_8,77.15,1872.85,0.40092166,0.34562212,0.19815668,0.05529954,0.5,0.25,0.25,0
Azul,AZ11_02_53_8,73.44,1876.56,0.46875,0.30357143,0.15401786,0.07366071,0.5,0,0.5,0
Azul,AZ11_02_52_8,69.4,1880.6,0.43971631,0.27659574,0.13711584,0.1465721,0.69230769,0,0.30769231,0
Azul,AZ11_02_51_8,65.1,1884.9,0.52115813,0.23830735,0.13140312,0.1091314,0,0,1,0
Azul,AZ11_02_50_8,60.59,1889.41,0.55075594,0.18358531,0.12311015,0.1425486,0.45454545,0,0.54545455,0
Azul,AZ11_02_49_8,55.91,1894.09,0.33940774,0.16628702,0.08883827,0.40546697,0.45454545,0,0.54545455,0
Azul,AZ11_02_48_8,51.09,1898.91,0.41645885,0.33665835,0.18952618,0.05735661,0.46153846,0,0.53846154,0
Azul,AZ11_02_47_8,46.14,1903.86,0.20427553,0.08551069,0.06413302,0.64608076,0.25,0,0.75,0
Azul,AZ11_02_46_8,41.07,1908.93,0.15402844,0.06872038,0.09004739,0.68720379,1,0,0,0
Azul,AZ11_02_45_8,35.91,1914.09,0.29333333,0.08,0.1,0.52666667,0.375,0,0.625,0
Azul,AZ11_02_44_8,30.68,1919.32,0.23162584,0.05567929,0.05345212,0.65924276,0.2,0,0.8,0
Azul,AZ11_02_43_8,25.38,1924.62,0.23923445,0.09569378,0.08133971,0.58373206,0.4,0,0.6,0
Azul,AZ11_02_42_8,20.04,1929.96,0.29587156,0.16513761,0.16055046,0.37844037,0.5,0,0.5,0
Azul,AZ11_02_41_8,14.68,1935.32,0.25298329,0.08114558,0.08830549,0.57756563,0.5,0,0.5,0
Azul,AZ11_02_40_8,9.32,1940.68,0.32211538,0.16346154,0.05769231,0.45673077,0,1,0,0
Azul,AZ11_02_39_8,4.04,1945.96,0.29772727,0.15,0.07045455,0.48181818,1,0,0,0
Azul,AZ11_02_38_8,-1.07,1951.07,0.27669903,0.15776699,0.21601942,0.34951456,0.66666667,0,0.33333333,0
Azul,AZ11_02_37_8,-5.85,1955.85,0.40816327,0.25396825,0.20861678,0.1292517,0.91666667,0,0.08333333,0
Azul,AZ11_02_36_8,-10.16,1960.16,0.33495146,0.23543689,0.25728155,0.1723301,0.5,0.11111111,0.38888889,0
Azul,AZ06_28_25,-14.5,1964.5,0.3277027,0.21621622,0.13175676,0.32432432,0.65625,0.0625,0.28125,0
Azul,AZ06_26_25,-19,1969,0.44444444,0.218107,0.04938272,0.28806584,0.63157895,0.07894737,0.28947368,0
Azul,AZ06_24_25,-23,1973,0.29449153,0.21186441,0.09322034,0.40042373,0.62790698,0.06976744,0.30232558,0
Azul,AZ06_22_25,-28,1978,0.25494071,0.24901186,0.06916996,0.42687747,0.62,0.08,0.3,0
Azul,AZ06_20_25,-33,1983,0.21928166,0.2778828,0.0831758,0.41965974,0.61403509,0.0877193,0.29824561,0
Azul,AZ06_18_25,-39,1989,0.23809524,0.13293651,0.05357143,0.57539683,0.625,0.078125,0.296875,0
Azul,AZ06_16_25,-44,1994,0.24440299,0.19216418,0.08022388,0.48320896,0.61111111,0.08333333,0.30555556,0
Azul,AZ06_14_25,-48,1998,0.22970297,0.13069307,0.08910891,0.55049505,0.61842105,0.07894737,0.30263158,0
Azul,AZ06_12_25,-49.5,1999.5,0.24481328,0.10995851,0.05186722,0.593361,0.61538462,0.07692308,0.30769231,0
Azul,AZ06_10_25,-51,2001,0.18219462,0.16356108,0.07246377,0.58178054,0.60493827,0.08641975,0.30864198,0
Azul,AZ06_8_25,-52,2002,0.18879668,0.14937759,0.0560166,0.60580913,0.6097561,0.08536585,0.30487805,0
Azul,AZ06_6_25,-53,2003,0.17399267,0.10989011,0.07326007,0.64285714,0.61445783,0.08433735,0.30120482,0
Azul,AZ06_4_25,-54,2004,0.15811088,0.11909651,0.09445585,0.62833676,0.60714286,0.08333333,0.30952381,0
Azul,AZ06_2_25,-55,2005,0.1450677,0.07736944,0.03481625,0.74274662,0.61176471,0.08235294,0.30588235,0
Azul,AZ06_1_75,-55.3,2005.3,0.15936255,0.08964143,0.05776892,0.69322709,0.61176471,0.08235294,0.30588235,0
Azul,AZ06_1_25,-55.6,2005.6,0.14604462,0.08924949,0.03042596,0.73427992,0.6091954,0.08045977,0.31034483,0
Azul,AZ06_0_75,-55.8,2005.8,0.17819706,0.12578616,0.04402516,0.65199161,0.6091954,0.08045977,0.31034483,0
Azul,AZ06_0_25,-56,2006,0.21062992,0.12007874,0.08661417,0.58267717,0.6091954,0.08045977,0.31034483,0
Caldeirao,CL17-03_5680,3707.72,-1757.72,0.89225589,0.03030303,0.07744108,0,0.76190476,0.15238095,0.02857143,0.05714286
Caldeirao,CL17-03_5679,3706.44,-1756.44,0.85084746,0.02372881,0.0779661,0.04745763,0.67857143,0.10714286,0.09821429,0.11607143
Caldeirao,CL17-03_5610,3618.2,-1668.2,0.88349515,0.03236246,0.08414239,0,0.66336634,0.13861386,0.05940594,0.13861386
Caldeirao,CL17-03_5540,3528.68,-1578.68,0.88599349,0.02931596,0.08469055,0,0.68181818,0.10909091,0.1,0.10909091
Caldeirao,CL17-03_5470,3439.16,-1489.16,0.86826347,0.02994012,0.09580838,0.00598802,0.75912409,0.18978102,0,0.05109489
Caldeirao,CL17-03_5400,3349.64,-1399.64,0.8531856,0.03047091,0.10526316,0.01108033,0.56363636,0.26363636,0.13636364,0.03636364
Caldeirao,CL17-03_5180,3068.29,-1118.29,0.83421053,0.02631579,0.10789474,0.03157895,0.69148936,0.15957447,0.08510638,0.06382979
Caldeirao,CL17-03_5167,3051.66,-1101.66,0.8,0.02285714,0.13428571,0.04285714,0.5754717,0.26415094,0.13207547,0.02830189
Caldeirao,CL17-03_5070,2966.94,-1016.94,0.82564103,0.02564103,0.11025641,0.03846154,0.64885496,0.19083969,0.03816794,0.1221374
Caldeirao,CL17-03_5055,2954.69,-1004.69,0.71568627,0.02614379,0.17973856,0.07843137,0.57142857,0.26666667,0.13333333,0.02857143
Caldeirao,CL17-03_4950,2868.99,-918.99,0.81658291,0.02512563,0.11306533,0.04522613,0.71653543,0.16535433,0.05511811,0.06299213
Caldeirao,CL17-03_4887,2817.57,-867.57,0.70748299,0.03401361,0.17006803,0.08843537,0.57843137,0.2745098,0.12745098,0.01960784
Caldeirao,CL17-03_4840,2779.21,-829.21,0.81188119,0.02475248,0.11386139,0.04950495,0.7107438,0.04958678,0.11570248,0.12396694
Caldeirao,CL17-03_4730,2689.43,-739.43,0.80440098,0.02444988,0.11735941,0.05378973,0.74122807,0.07017544,0.09210526,0.09649123
Caldeirao,CL17-03_4720,2681.27,-731.27,0.5260274,0.0630137,0.40547945,0.00547945,0.58,0.27,0.13,0.02
Caldeirao,CL17-03_4620,2599.65,-649.65,0.80097087,0.02184466,0.11893204,0.05825243,0.77003484,0.04181185,0.04181185,0.14634146
Caldeirao,CL17-03_4552,2544.15,-594.15,0.82477341,0.01812689,0.13897281,0.01812689,0.59183673,0.26530612,0.12244898,0.02040816
Caldeirao,CL17-03_4510,2509.87,-559.87,0.79518072,0.02168675,0.12048193,0.0626506,0.65306122,0.08163265,0.1292517,0.13605442
Caldeirao,CL17-03_4400,2420.08,-470.08,0.78947368,0.0215311,0.12200957,0.06698565,0.66037736,0.13207547,0.06603774,0.14150943
Caldeirao,CL17-03_4385,2407.84,-457.84,0.83547558,0.00514139,0.13624679,0.02313625,0.60204082,0.25510204,0.1122449,0.03061224
Caldeirao,CL17-03_4280,2322.82,-372.82,0.78281623,0.02147971,0.12410501,0.07159905,0.67584098,0.11620795,0.06727829,0.14067278
Caldeirao,CL17-03_4217,2282.19,-332.19,0.82080925,0.01156069,0.15606936,0.01156069,0.61458333,0.23958333,0.11458333,0.03125
Caldeirao,CL17-03_4167,2249.94,-299.94,0.9015544,0,0.08031088,0.01813472,0.63157895,0.23157895,0.10526316,0.03157895
Caldeirao,CL17-03_3999,2141.58,-191.58,0.81791908,0.00578035,0.14739884,0.02890173,0.63157895,0.22105263,0.10526316,0.04210526
Caldeirao,CL17-03_3950,2109.98,-159.98,0.76794258,0.01913876,0.13397129,0.07894737,0.63819095,0.21105528,0.04522613,0.10552764
Caldeirao,CL17-03_3840,2039.03,-89.03,0.76258993,0.01918465,0.13669065,0.08153477,0.69318182,0.08522727,0.10227273,0.11931818
Caldeirao,CL17-03_3832,2033.87,-83.87,0.74324324,0.01891892,0.22162162,0.01621622,0.64893617,0.20212766,0.09574468,0.05319149
Caldeirao,CL17-03_3764,1990.01,-40.01,0.79447853,0.01533742,0.14417178,0.04601227,0.65957447,0.19148936,0.09574468,0.05319149
Caldeirao,CL17-03_3742,1975.82,-25.82,0.83602151,0.01075269,0.11290323,0.04032258,0.65957447,0.19148936,0.09574468,0.05319149
Caldeirao,CL17-03_3731,1968.72,-18.72,0.77981651,0.00611621,0.16513761,0.04892966,0.65957447,0.19148936,0.09574468,0.05319149
Caldeirao,CL17-03_3730,1968.08,-18.08,0.75721154,0.01923077,0.13942308,0.08413462,0.67117117,0.11261261,0.12162162,0.09459459
Caldeirao,CL17-03_3697,1946.79,3.21,0.79251701,0.0170068,0.15306122,0.03741497,0.65957447,0.19148936,0.09574468,0.05319149
Caldeirao,CL17-03_3690,1942.28,7.72,0.75662651,0.01927711,0.13975904,0.08433735,0.43902439,0.14634146,0.12195122,0.29268293
Caldeirao,CL17-03_3675,1932.6,17.4,0.59821429,0.02083333,0.35416667,0.02678571,0.65263158,0.18947368,0.09473684,0.06315789
Caldeirao,CL17-03_3664,1925.51,24.49,0.68804665,0,0.27113703,0.04081633,0.66666667,0.1827957,0.08602151,0.06451613
Caldeirao,CL17-03_3642,1911.32,38.68,0.73043478,0.00289855,0.26376812,0.00289855,0.66666667,0.1827957,0.08602151,0.06451613
Caldeirao,CL17-03_3618,1895.84,54.16,0.92068966,0.01034483,0.05517241,0.0137931,0.66666667,0.1827957,0.08602151,0.06451613
Caldeirao,CL17-03_3610,1890.68,59.32,0.75485437,0.01699029,0.14320388,0.08495146,0.75483871,0.04516129,0.1483871,0.0516129
Caldeirao,CL17-03_3608,1889.39,60.61,0.8381201,0.0078329,0.1383812,0.0156658,0.67021277,0.18085106,0.08510638,0.06382979
Caldeirao,CL17-03_3600,1884.23,65.77,0.75242718,0.01699029,0.14563107,0.08495146,0.65217391,0.20289855,0.04347826,0.10144928
Caldeirao,CL17-03_3560,1858.43,91.57,0.75182482,0.01703163,0.1459854,0.08515815,0.65909091,0.06818182,0.18181818,0.09090909
Caldeirao,CL17-03_3407,1759.74,190.26,0.77233429,0.01440922,0.2074928,0.00576369,0.68085106,0.15957447,0.08510638,0.07446809
Caldeirao,CL17-03_3390,1748.78,201.22,0.74019608,0.01715686,0.15441176,0.08823529,0.52040816,0.18367347,0.12244898,0.17346939
Caldeirao,CL17-03_3386,1746.2,203.8,0.74375,0.015625,0.228125,0.0125,0.68085106,0.15957447,0.08510638,0.07446809
Caldeirao,CL17-03_3366,1733.3,216.7,0.80952381,0.0140056,0.16246499,0.0140056,0.68085106,0.15957447,0.08510638,0.07446809
Caldeirao,CL17-03_3360,1729.43,220.57,0.73891626,0.01724138,0.15517241,0.08866995,0.65151515,0.09090909,0.06818182,0.18939394
Caldeirao,CL17-03_3345,1719.76,230.24,0.80122324,0.00917431,0.1529052,0.03669725,0.68817204,0.16129032,0.07526882,0.07526882
Caldeirao,CL17-03_3340,1716.53,233.47,0.7382716,0.01728395,0.15555556,0.08888889,0.56603774,0.09433962,0.09433962,0.24528302
Caldeirao,CL17-03_3253,1660.42,289.58,0.72033898,0,0.12146893,0.15819209,0.69148936,0.14893617,0.07446809,0.08510638
Caldeirao,CL17-03_3250,1658.48,291.52,0.73200993,0.01736973,0.16129032,0.08933002,0.66666667,0.15333333,0.08,0.1
Caldeirao,CL17-03_3150,1593.98,356.02,0.725,0.0175,0.1675,0.09,0.78911565,0.11564626,0.06802721,0.02721088
Caldeirao,CL17-03_3099,1561.09,388.91,0.62928349,0.02180685,0.18691589,0.16199377,0.69892473,0.13978495,0.07526882,0.08602151
